Date,Close
2025-11-24,4.53000020980835
2025-11-25,4.46999979019165
2025-11-26,4.619999885559082
2025-11-28,4.769999980926514
2025-12-01,4.480000019073486
2025-12-02,4.420000076293945
2025-12-03,5.019999980926514
2025-12-04,5.260000228881836
2025-12-05,5.329999923706055
2025-12-08,5.449999809265137
2025-12-09,5.659999847412109
2025-12-10,5.800000190734863
2025-12-11,6.46999979019165
2025-12-12,6.349999904632568
2025-12-15,5.769999980926514
2025-12-16,5.739999771118164
2025-12-17,5.5
2025-12-18,5.539999961853027
2025-12-19,5.570000171661377
2025-12-22,5.940000057220459
2025-12-23,5.869999885559082
2025-12-24,6.079999923706055
2025-12-26,6.010000228881836
2025-12-29,5.800000190734863
2025-12-30,5.710000038146973
2025-12-31,5.650000095367432
2026-01-02,5.440000057220459
2026-01-05,5.300000190734863
2026-01-06,5.579999923706055
2026-01-07,5.670000076293945
2026-01-08,5.550000190734863
2026-01-09,5.710000038146973
2026-01-12,5.860000133514404
2026-01-13,6.130000114440918
2026-01-14,6.210000038146973
2026-01-15,5.940000057220459
2026-01-16,6.400000095367432
2026-01-20,5.920000076293945
2026-01-21,6.300000190734863
2026-01-22,6.300000190734863
2026-01-23,6.199999809265137
2026-01-26,6.010000228881836
2026-01-27,6.099999904632568
2026-01-28,5.739999771118164
2026-01-29,5.929999828338623
2026-01-30,5.840000152587891
2026-02-02,5.869999885559082
2026-02-03,5.920000076293945
2026-02-04,5.710000038146973
2026-02-05,5.289999961853027
2026-02-06,5.829999923706055
2026-02-09,5.769999980926514
2026-02-10,5.760000228881836
2026-02-11,5.53000020980835
2026-02-12,5.599999904632568
2026-02-13,5.679999828338623
2026-02-17,5.630000114440918
2026-02-18,5.849999904632568
2026-02-19,5.949999809265137
2026-02-20,5.105000019073486
2026-02-23,4.96999979019165
2026-02-24,5.090000152587891
2026-02-25,5.179999828338623
2026-02-26,5.150000095367432
2026-02-27,5.25
2026-03-02,5.110000133514404
2026-03-03,4.909999847412109
2026-03-04,4.949999809265137
2026-03-05,4.849999904632568
2026-03-06,4.940000057220459
2026-03-09,5.130000114440918
2026-03-10,5.110000133514404
2026-03-11,5.099999904632568
2026-03-12,4.980000019073486
2026-03-13,4.670000076293945
2026-03-16,4.989999771118164
2026-03-17,5.170000076293945
2026-03-18,5.039999961853027
2026-03-19,4.909999847412109
2026-03-20,4.96999979019165
2026-03-23,4.989999771118164
2026-03-24,4.809999942779541
2026-03-25,4.989999771118164
2026-03-26,4.880000114440918
2026-03-27,4.809999942779541
2026-03-30,4.480000019073486
2026-03-31,4.900000095367432
2026-04-01,4.980000019073486
2026-04-02,5.0
2026-04-06,5.019999980926514
2026-04-07,4.949999809265137
2026-04-08,4.949999809265137
2026-04-09,4.800000190734863
2026-04-10,4.829999923706055
2026-04-13,4.869999885559082
2026-04-14,5.099999904632568
2026-04-15,5.150000095367432
2026-04-16,5.159999847412109
2026-04-17,6.369999885559082
2026-04-20,7.21999979019165
2026-04-21,7.0
2026-04-22,7.340000152587891
2026-04-23,7.039999961853027
2026-04-24,6.5
2026-04-27,6.289999961853027
2026-04-28,6.199999809265137
2026-04-29,6.179999828338623
2026-04-30,6.179999828338623
2026-05-01,6.46999979019165
2026-05-04,7.53000020980835
2026-05-05,7.670000076293945
2026-05-06,7.630000114440918
2026-05-07,7.789999961853027
2026-05-08,8.350000381469727
2026-05-11,8.850000381469727
2026-05-12,8.720000267028809
2026-05-13,8.9399995803833
2026-05-14,8.90999984741211
2026-05-15,8.770000457763672
2026-05-18,7.900000095367432
2026-05-19,7.659999847412109
2026-05-20,7.710000038146973
2026-05-21,7.929999828338623
