Date,Close
2025-11-24,35.290000915527344
2025-11-25,35.34000015258789
2025-11-26,36.060001373291016
2025-11-28,36.81999969482422
2025-12-01,36.43000030517578
2025-12-02,36.11000061035156
2025-12-03,37.25
2025-12-04,36.63999938964844
2025-12-05,35.790000915527344
2025-12-08,35.939998626708984
2025-12-09,35.72999954223633
2025-12-10,36.06999969482422
2025-12-11,35.54999923706055
2025-12-12,35.029998779296875
2025-12-15,35.11000061035156
2025-12-16,34.13999938964844
2025-12-17,34.060001373291016
2025-12-18,35.61000061035156
2025-12-19,35.540000915527344
2025-12-22,35.5099983215332
2025-12-23,35.90999984741211
2025-12-24,36.02000045776367
2025-12-26,35.959999084472656
2025-12-29,36.459999084472656
2025-12-30,36.08000183105469
2025-12-31,36.15999984741211
2026-01-02,36.290000915527344
2026-01-05,36.380001068115234
2026-01-06,34.38999938964844
2026-01-07,32.779998779296875
2026-01-08,33.79999923706055
2026-01-09,34.08000183105469
2026-01-12,33.81999969482422
2026-01-13,34.83000183105469
2026-01-14,34.54999923706055
2026-01-15,33.720001220703125
2026-01-16,34.310001373291016
2026-01-20,34.52000045776367
2026-01-21,36.09000015258789
2026-01-22,35.689998626708984
2026-01-23,36.41999816894531
2026-01-26,36.529998779296875
2026-01-27,38.279998779296875
2026-01-28,38.599998474121094
2026-01-29,39.77000045776367
2026-01-30,39.790000915527344
2026-02-02,38.86000061035156
2026-02-03,38.970001220703125
2026-02-04,39.4900016784668
2026-02-05,37.5
2026-02-06,38.13999938964844
2026-02-09,38.290000915527344
2026-02-10,39.099998474121094
2026-02-11,38.9900016784668
2026-02-12,37.31999969482422
2026-02-13,37.369998931884766
2026-02-17,37.0099983215332
2026-02-18,37.380001068115234
2026-02-19,38.5
2026-02-20,38.5099983215332
2026-02-23,37.52000045776367
2026-02-24,38.0099983215332
2026-02-25,37.310001373291016
2026-02-26,36.279998779296875
2026-02-27,35.38999938964844
2026-03-02,35.349998474121094
2026-03-03,34.66999816894531
2026-03-04,35.20000076293945
2026-03-05,35.97999954223633
2026-03-06,36.88999938964844
2026-03-09,36.779998779296875
2026-03-10,36.68000030517578
2026-03-11,39.279998779296875
2026-03-12,38.2599983215332
2026-03-13,38.25
2026-03-16,37.45000076293945
2026-03-17,38.11000061035156
2026-03-18,39.47999954223633
2026-03-19,41.59000015258789
2026-03-20,41.91999816894531
2026-03-23,41.209999084472656
2026-03-24,42.560001373291016
2026-03-25,43.18000030517578
2026-03-26,43.68000030517578
2026-03-27,45.16999816894531
2026-03-30,46.119998931884766
2026-03-31,46.220001220703125
2026-04-01,44.310001373291016
2026-04-02,45.220001220703125
2026-04-06,43.880001068115234
2026-04-07,44.16999816894531
2026-04-08,43.47999954223633
2026-04-09,42.689998626708984
2026-04-10,42.95000076293945
2026-04-13,43.5099983215332
2026-04-14,42.11000061035156
2026-04-15,41.540000915527344
2026-04-16,41.869998931884766
2026-04-17,40.59000015258789
2026-04-20,40.97999954223633
2026-04-21,43.119998931884766
2026-04-22,43.150001525878906
2026-04-23,43.310001373291016
2026-04-24,42.939998626708984
2026-04-27,43.0
2026-04-28,43.38999938964844
2026-04-29,44.810001373291016
2026-04-30,45.15999984741211
2026-05-01,43.380001068115234
2026-05-04,44.43000030517578
2026-05-05,43.970001220703125
2026-05-06,43.2599983215332
2026-05-07,42.79999923706055
2026-05-08,42.369998931884766
2026-05-11,44.93000030517578
2026-05-12,44.95000076293945
2026-05-13,43.529998779296875
2026-05-14,44.16999816894531
2026-05-15,43.65999984741211
2026-05-18,47.47999954223633
2026-05-19,47.959999084472656
2026-05-20,47.06999969482422
2026-05-21,47.939998626708984
