Date,Close
2025-11-24,149.47999572753906
2025-11-25,159.61000061035156
2025-11-26,159.44000244140625
2025-11-28,157.58999633789062
2025-12-01,160.67999267578125
2025-12-02,157.02000427246094
2025-12-03,162.30999755859375
2025-12-04,159.94000244140625
2025-12-05,161.05999755859375
2025-12-08,155.67999267578125
2025-12-09,158.02999877929688
2025-12-10,157.22000122070312
2025-12-11,153.30999755859375
2025-12-12,162.00999450683594
2025-12-15,163.6699981689453
2025-12-16,167.58999633789062
2025-12-17,170.44000244140625
2025-12-18,172.6300048828125
2025-12-19,170.97999572753906
2025-12-22,179.49000549316406
2025-12-23,182.3699951171875
2025-12-24,182.97999572753906
2025-12-26,185.64999389648438
2025-12-29,184.6300048828125
2025-12-30,181.92999267578125
2025-12-31,179.14999389648438
2026-01-02,193.41000366210938
2026-01-05,197.2100067138672
2026-01-06,210.1999969482422
2026-01-07,206.5
2026-01-08,214.94000244140625
2026-01-09,219.0
2026-01-12,218.17999267578125
2026-01-13,222.74000549316406
2026-01-14,217.24000549316406
2026-01-15,223.5800018310547
2026-01-16,232.89999389648438
2026-01-20,219.44000244140625
2026-01-21,229.3300018310547
2026-01-22,231.00999450683594
2026-01-23,228.38999938964844
2026-01-26,219.08999633789062
2026-01-27,209.80999755859375
2026-01-28,204.5500030517578
2026-01-29,204.14999389648438
2026-01-30,198.8300018310547
2026-02-02,195.72999572753906
2026-02-03,199.3699951171875
2026-02-04,206.6999969482422
2026-02-05,195.44000244140625
2026-02-06,211.16000366210938
2026-02-09,206.9499969482422
2026-02-10,210.39999389648438
2026-02-11,199.94000244140625
2026-02-12,195.25999450683594
2026-02-13,205.05999755859375
2026-02-17,208.72000122070312
2026-02-18,212.41000366210938
2026-02-19,204.6300048828125
2026-02-20,207.72999572753906
2026-02-23,189.3800048828125
2026-02-24,190.39999389648438
2026-02-25,184.00999450683594
2026-02-26,186.61000061035156
2026-02-27,165.7100067138672
2026-03-02,157.3300018310547
2026-03-03,155.85000610351562
2026-03-04,150.99000549316406
2026-03-05,151.61000061035156
2026-03-06,142.16000366210938
2026-03-09,141.36000061035156
2026-03-10,143.4499969482422
2026-03-11,140.1300048828125
2026-03-12,131.35000610351562
2026-03-13,128.3699951171875
2026-03-16,132.02999877929688
2026-03-17,136.25
2026-03-18,134.5399932861328
2026-03-19,134.50999450683594
2026-03-20,127.6500015258789
2026-03-23,130.1699981689453
2026-03-24,128.77999877929688
2026-03-25,136.94000244140625
2026-03-26,132.02999877929688
2026-03-27,130.85000610351562
2026-03-30,132.02000427246094
2026-03-31,139.82000732421875
2026-04-01,112.8499984741211
2026-04-02,113.45999908447266
2026-04-06,118.6500015258789
2026-04-07,114.33000183105469
2026-04-08,120.0
2026-04-09,123.80000305175781
2026-04-10,125.58000183105469
2026-04-13,126.22000122070312
2026-04-14,130.72000122070312
2026-04-15,129.52000427246094
2026-04-16,129.49000549316406
2026-04-17,141.0399932861328
2026-04-20,142.69000244140625
2026-04-21,138.61000061035156
2026-04-22,136.61000061035156
2026-04-23,138.08999633789062
2026-04-24,137.50999450683594
2026-04-27,136.0500030517578
2026-04-28,132.9499969482422
2026-04-29,131.97000122070312
2026-04-30,131.9600067138672
2026-05-01,129.97000122070312
2026-05-04,122.3499984741211
2026-05-05,123.4800033569336
2026-05-06,131.72999572753906
2026-05-07,133.64999389648438
2026-05-08,133.88999938964844
2026-05-11,129.1999969482422
2026-05-12,131.2899932861328
2026-05-13,128.8800048828125
2026-05-14,127.87000274658203
2026-05-15,123.16999816894531
2026-05-18,120.72000122070312
2026-05-19,122.13999938964844
2026-05-20,133.16000366210938
2026-05-21,139.0800018310547
