Date,Close
2025-11-10,75.2699966430664
2025-11-11,72.0
2025-11-12,71.69999694824219
2025-11-13,67.58999633789062
2025-11-14,65.45999908447266
2025-11-17,64.66000366210938
2025-11-18,62.709999084472656
2025-11-19,64.48999786376953
2025-11-20,62.56999969482422
2025-11-21,63.849998474121094
2025-11-24,70.01000213623047
2025-11-25,71.77999877929688
2025-11-26,73.44999694824219
2025-11-28,74.16000366210938
2025-12-01,72.01000213623047
2025-12-02,72.83000183105469
2025-12-03,73.45999908447266
2025-12-04,78.27999877929688
2025-12-05,79.61000061035156
2025-12-08,79.27999877929688
2025-12-09,80.54000091552734
2025-12-10,79.44000244140625
2025-12-11,79.7699966430664
2025-12-12,72.88999938964844
2025-12-15,72.54000091552734
2025-12-16,71.12999725341797
2025-12-17,67.12999725341797
2025-12-18,71.01000213623047
2025-12-19,72.97000122070312
2025-12-22,75.30000305175781
2025-12-23,75.91000366210938
2025-12-24,75.55000305175781
2025-12-26,76.06999969482422
2025-12-29,75.76000213623047
2025-12-30,75.16000366210938
2025-12-31,73.69000244140625
2026-01-02,75.26000213623047
2026-01-05,74.33999633789062
2026-01-06,77.44000244140625
2026-01-07,76.12000274658203
2026-01-08,72.19000244140625
2026-01-09,77.79000091552734
2026-01-12,79.68000030517578
2026-01-13,75.9800033569336
2026-01-14,74.18000030517578
2026-01-15,77.26000213623047
2026-01-16,77.55999755859375
2026-01-20,76.98999786376953
2026-01-21,80.16999816894531
2026-01-22,80.12000274658203
2026-01-23,80.5199966430664
2026-01-26,81.16999816894531
2026-01-27,79.48999786376953
2026-01-28,81.56999969482422
2026-01-29,81.9800033569336
2026-01-30,79.75
2026-02-02,87.76000213623047
2026-02-03,87.62999725341797
2026-02-04,81.87999725341797
2026-02-05,83.19999694824219
2026-02-06,86.5
2026-02-09,88.75
2026-02-10,88.58999633789062
2026-02-11,88.52999877929688
2026-02-12,86.52999877929688
2026-02-13,87.12000274658203
2026-02-17,87.66000366210938
2026-02-18,87.29000091552734
2026-02-19,84.95999908447266
2026-02-20,86.7699966430664
2026-02-23,86.81999969482422
2026-02-24,90.16999816894531
2026-02-25,92.16000366210938
2026-02-26,90.48999786376953
2026-02-27,90.22000122070312
2026-03-02,96.30000305175781
2026-03-03,90.16999816894531
2026-03-04,89.75
2026-03-05,87.08000183105469
2026-03-06,82.0199966430664
2026-03-09,85.13999938964844
2026-03-10,87.58000183105469
2026-03-11,85.81999969482422
2026-03-12,83.41000366210938
2026-03-13,84.8499984741211
2026-03-16,89.0
2026-03-17,79.20999908447266
2026-03-18,73.37000274658203
2026-03-19,78.3499984741211
2026-03-20,73.5999984741211
2026-03-23,76.5199966430664
2026-03-24,77.94999694824219
2026-03-25,80.04000091552734
2026-03-26,74.16000366210938
2026-03-27,72.16000366210938
2026-03-30,70.61000061035156
2026-03-31,76.88999938964844
2026-04-01,80.04000091552734
2026-04-02,82.6500015258789
2026-04-06,82.63999938964844
2026-04-07,83.08000183105469
2026-04-08,86.94999694824219
2026-04-09,88.66000366210938
2026-04-10,85.22000122070312
2026-04-13,91.83000183105469
2026-04-14,90.12000274658203
2026-04-15,93.2699966430664
2026-04-16,102.44000244140625
2026-04-17,107.70999908447266
2026-04-20,105.91000366210938
2026-04-21,103.4800033569336
2026-04-22,103.4800033569336
2026-04-23,105.33999633789062
2026-04-24,109.79000091552734
2026-04-27,101.29000091552734
2026-04-28,94.4000015258789
2026-04-29,98.29000091552734
2026-04-30,105.05000305175781
2026-05-01,107.80999755859375
2026-05-04,107.0999984741211
2026-05-05,112.9800033569336
2026-05-06,119.19000244140625
2026-05-07,121.5
2026-05-08,121.80999755859375
