Date,Close
2025-11-10,52.61000061035156
2025-11-11,52.66999816894531
2025-11-12,52.45000076293945
2025-11-13,50.90999984741211
2025-11-14,51.02000045776367
2025-11-17,48.91999816894531
2025-11-18,49.34000015258789
2025-11-19,50.43000030517578
2025-11-20,50.439998626708984
2025-11-21,52.119998931884766
2025-11-24,51.88999938964844
2025-11-25,53.22999954223633
2025-11-26,53.2599983215332
2025-11-28,53.22999954223633
2025-12-01,54.08000183105469
2025-12-02,54.060001373291016
2025-12-03,54.81999969482422
2025-12-04,55.72999954223633
2025-12-05,55.45000076293945
2025-12-08,55.630001068115234
2025-12-09,56.099998474121094
2025-12-10,58.84000015258789
2025-12-11,59.40999984741211
2025-12-12,58.9900016784668
2025-12-15,59.150001525878906
2025-12-16,59.33000183105469
2025-12-17,59.290000915527344
2025-12-18,59.560001373291016
2025-12-19,59.939998626708984
2025-12-22,60.209999084472656
2025-12-23,59.2599983215332
2025-12-24,59.54999923706055
2025-12-26,59.5099983215332
2025-12-29,58.83000183105469
2025-12-30,58.70000076293945
2025-12-31,58.540000915527344
2026-01-02,59.25
2026-01-05,60.310001373291016
2026-01-06,60.959999084472656
2026-01-07,60.150001525878906
2026-01-08,60.81999969482422
2026-01-09,60.22999954223633
2026-01-12,59.36000061035156
2026-01-13,58.52000045776367
2026-01-14,58.790000915527344
2026-01-15,59.5099983215332
2026-01-16,59.619998931884766
2026-01-20,59.09000015258789
2026-01-21,61.58000183105469
2026-01-22,61.029998779296875
2026-01-23,59.08000183105469
2026-01-26,59.18000030517578
2026-01-27,59.130001068115234
2026-01-28,58.33000183105469
2026-01-29,59.43000030517578
2026-01-30,59.90999984741211
2026-02-02,60.9900016784668
2026-02-03,62.36000061035156
2026-02-04,63.810001373291016
2026-02-05,64.12000274658203
2026-02-06,65.29000091552734
2026-02-09,65.16000366210938
2026-02-10,64.08000183105469
2026-02-11,62.90999984741211
2026-02-12,60.189998626708984
2026-02-13,61.2599983215332
2026-02-17,61.529998779296875
2026-02-18,62.040000915527344
2026-02-19,61.47999954223633
2026-02-20,62.5
2026-02-23,59.29999923706055
2026-02-24,59.20000076293945
2026-02-25,60.400001525878906
2026-02-26,61.650001525878906
2026-02-27,57.279998779296875
2026-03-02,58.13999938964844
2026-03-03,57.650001525878906
2026-03-04,58.220001220703125
2026-03-05,57.47999954223633
2026-03-06,55.7400016784668
2026-03-09,55.779998779296875
2026-03-10,55.41999816894531
2026-03-11,54.849998474121094
2026-03-12,54.2400016784668
2026-03-13,53.099998474121094
2026-03-16,53.540000915527344
2026-03-17,54.02000045776367
2026-03-18,53.619998931884766
2026-03-19,54.279998779296875
2026-03-20,54.04999923706055
2026-03-23,55.04999923706055
2026-03-24,56.220001220703125
2026-03-25,57.20000076293945
2026-03-26,57.25
2026-03-27,55.400001525878906
2026-03-30,55.59000015258789
2026-03-31,57.619998931884766
2026-04-01,58.2599983215332
2026-04-02,58.130001068115234
2026-04-06,58.970001220703125
2026-04-07,59.09000015258789
2026-04-08,61.0
2026-04-09,61.77000045776367
2026-04-10,61.04999923706055
2026-04-13,61.529998779296875
2026-04-14,61.689998626708984
2026-04-15,61.849998474121094
2026-04-16,61.540000915527344
2026-04-17,62.72999954223633
2026-04-20,63.04999923706055
2026-04-21,62.02000045776367
2026-04-22,61.939998626708984
2026-04-23,62.630001068115234
2026-04-24,61.34000015258789
2026-04-27,62.61000061035156
2026-04-28,63.18000030517578
2026-04-29,62.58000183105469
2026-04-30,63.41999816894531
2026-05-01,63.2599983215332
2026-05-04,62.11000061035156
2026-05-05,63.130001068115234
2026-05-06,63.9900016784668
2026-05-07,62.72999954223633
2026-05-08,62.5
