Datetime,Close
2026-05-27 13:30:00+00:00,112.33999633789062
2026-05-27 13:31:00+00:00,111.94000244140625
2026-05-27 13:32:00+00:00,112.26000213623047
2026-05-27 13:33:00+00:00,111.52999877929688
2026-05-27 13:34:00+00:00,111.2699966430664
2026-05-27 13:35:00+00:00,111.29000091552734
2026-05-27 13:36:00+00:00,110.68000030517578
2026-05-27 13:37:00+00:00,110.91000366210938
2026-05-27 13:38:00+00:00,111.7699966430664
2026-05-27 13:39:00+00:00,111.88500213623047
2026-05-27 13:40:00+00:00,112.19000244140625
2026-05-27 13:41:00+00:00,111.75579833984375
2026-05-27 13:42:00+00:00,111.9000015258789
2026-05-27 13:43:00+00:00,111.56999969482422
2026-05-27 13:44:00+00:00,110.86000061035156
2026-05-27 13:45:00+00:00,111.54499816894531
2026-05-27 13:46:00+00:00,110.73999786376953
2026-05-27 13:47:00+00:00,110.19000244140625
2026-05-27 13:48:00+00:00,111.0
2026-05-27 13:49:00+00:00,110.69499969482422
2026-05-27 13:50:00+00:00,111.62000274658203
2026-05-27 13:51:00+00:00,111.32499694824219
2026-05-27 13:52:00+00:00,112.45099639892578
2026-05-27 13:53:00+00:00,112.3949966430664
2026-05-27 13:54:00+00:00,112.69000244140625
2026-05-27 13:55:00+00:00,112.20999908447266
2026-05-27 13:56:00+00:00,112.8499984741211
2026-05-27 13:57:00+00:00,112.80000305175781
2026-05-27 13:58:00+00:00,112.26000213623047
2026-05-27 13:59:00+00:00,112.94999694824219
2026-05-27 14:00:00+00:00,112.66500091552734
2026-05-27 14:01:00+00:00,112.98999786376953
2026-05-27 14:02:00+00:00,112.99500274658203
2026-05-27 14:03:00+00:00,113.29000091552734
2026-05-27 14:04:00+00:00,113.4000015258789
2026-05-27 14:05:00+00:00,113.46499633789062
2026-05-27 14:06:00+00:00,113.19999694824219
2026-05-27 14:07:00+00:00,112.81500244140625
2026-05-27 14:08:00+00:00,112.16500091552734
2026-05-27 14:09:00+00:00,112.06999969482422
2026-05-27 14:10:00+00:00,112.04000091552734
2026-05-27 14:11:00+00:00,112.31500244140625
2026-05-27 14:12:00+00:00,112.0790023803711
2026-05-27 14:13:00+00:00,112.19999694824219
2026-05-27 14:14:00+00:00,112.08999633789062
2026-05-27 14:15:00+00:00,112.0
2026-05-27 14:16:00+00:00,112.77999877929688
2026-05-27 14:17:00+00:00,112.5
2026-05-27 14:18:00+00:00,112.625
2026-05-27 14:19:00+00:00,112.52999877929688
2026-05-27 14:20:00+00:00,112.1500015258789
2026-05-27 14:21:00+00:00,112.0199966430664
2026-05-27 14:22:00+00:00,111.44999694824219
2026-05-27 14:23:00+00:00,111.91999816894531
2026-05-27 14:24:00+00:00,111.6500015258789
2026-05-27 14:25:00+00:00,110.43000030517578
2026-05-27 14:26:00+00:00,110.0
2026-05-27 14:27:00+00:00,110.02999877929688
2026-05-27 14:28:00+00:00,109.69999694824219
2026-05-27 14:29:00+00:00,110.5
2026-05-27 14:30:00+00:00,110.61499786376953
2026-05-27 14:31:00+00:00,110.9800033569336
2026-05-27 14:32:00+00:00,110.91000366210938
2026-05-27 14:33:00+00:00,110.70999908447266
2026-05-27 14:34:00+00:00,111.08000183105469
2026-05-27 14:35:00+00:00,111.74500274658203
2026-05-27 14:36:00+00:00,111.94000244140625
2026-05-27 14:37:00+00:00,111.4749984741211
2026-05-27 14:38:00+00:00,111.41000366210938
2026-05-27 14:39:00+00:00,111.51000213623047
2026-05-27 14:40:00+00:00,111.88999938964844
2026-05-27 14:41:00+00:00,112.33499908447266
2026-05-27 14:42:00+00:00,111.83000183105469
2026-05-27 14:43:00+00:00,112.26499938964844
2026-05-27 14:44:00+00:00,111.81999969482422
2026-05-27 14:45:00+00:00,111.73500061035156
2026-05-27 14:46:00+00:00,112.05999755859375
2026-05-27 14:47:00+00:00,112.19999694824219
2026-05-27 14:48:00+00:00,111.91999816894531
2026-05-27 14:49:00+00:00,111.61000061035156
2026-05-27 14:50:00+00:00,111.97000122070312
2026-05-27 14:51:00+00:00,112.0
2026-05-27 14:52:00+00:00,111.76499938964844
2026-05-27 14:53:00+00:00,111.99250030517578
2026-05-27 14:54:00+00:00,111.95999908447266
2026-05-27 14:55:00+00:00,111.8499984741211
2026-05-27 14:56:00+00:00,111.12000274658203
2026-05-27 14:57:00+00:00,111.0615005493164
2026-05-27 14:58:00+00:00,111.33999633789062
2026-05-27 14:59:00+00:00,111.44999694824219
2026-05-27 15:00:00+00:00,111.05000305175781
2026-05-27 15:01:00+00:00,111.19999694824219
2026-05-27 15:02:00+00:00,111.4000015258789
2026-05-27 15:03:00+00:00,110.94999694824219
2026-05-27 15:04:00+00:00,111.02999877929688
2026-05-27 15:05:00+00:00,111.1500015258789
2026-05-27 15:06:00+00:00,111.30999755859375
2026-05-27 15:07:00+00:00,111.4800033569336
2026-05-27 15:08:00+00:00,111.87999725341797
2026-05-27 15:09:00+00:00,111.94999694824219
2026-05-27 15:10:00+00:00,112.27999877929688
2026-05-27 15:11:00+00:00,112.42500305175781
2026-05-27 15:12:00+00:00,112.55000305175781
2026-05-27 15:13:00+00:00,112.93000030517578
2026-05-27 15:14:00+00:00,113.0199966430664
2026-05-27 15:15:00+00:00,112.55999755859375
2026-05-27 15:16:00+00:00,112.79000091552734
2026-05-27 15:17:00+00:00,112.69000244140625
2026-05-27 15:18:00+00:00,112.77999877929688
2026-05-27 15:19:00+00:00,112.73999786376953
2026-05-27 15:20:00+00:00,112.83000183105469
2026-05-27 15:21:00+00:00,112.25
