Datetime,Close
2026-05-27 13:30:00+00:00,240.2100067138672
2026-05-27 13:32:00+00:00,241.31500244140625
2026-05-27 13:33:00+00:00,240.71499633789062
2026-05-27 13:34:00+00:00,241.1699981689453
2026-05-27 13:35:00+00:00,241.38400268554688
2026-05-27 13:36:00+00:00,240.81790161132812
2026-05-27 13:37:00+00:00,240.34500122070312
2026-05-27 13:38:00+00:00,239.4320068359375
2026-05-27 13:39:00+00:00,239.8000030517578
2026-05-27 13:40:00+00:00,240.5399932861328
2026-05-27 13:41:00+00:00,239.9700927734375
2026-05-27 13:42:00+00:00,239.96499633789062
2026-05-27 13:43:00+00:00,239.63999938964844
2026-05-27 13:44:00+00:00,240.1999969482422
2026-05-27 13:45:00+00:00,240.14999389648438
2026-05-27 13:46:00+00:00,240.7899932861328
2026-05-27 13:47:00+00:00,239.85000610351562
2026-05-27 13:48:00+00:00,239.99000549316406
2026-05-27 13:49:00+00:00,240.10000610351562
2026-05-27 13:50:00+00:00,241.13999938964844
2026-05-27 13:51:00+00:00,241.17999267578125
2026-05-27 13:52:00+00:00,241.30499267578125
2026-05-27 13:53:00+00:00,241.5399932861328
2026-05-27 13:54:00+00:00,240.89500427246094
2026-05-27 13:55:00+00:00,241.11500549316406
2026-05-27 13:56:00+00:00,240.99000549316406
2026-05-27 13:57:00+00:00,241.0850067138672
2026-05-27 13:58:00+00:00,240.89999389648438
2026-05-27 13:59:00+00:00,241.14999389648438
2026-05-27 14:00:00+00:00,241.21499633789062
2026-05-27 14:01:00+00:00,241.09249877929688
2026-05-27 14:02:00+00:00,241.0
2026-05-27 14:03:00+00:00,240.7949981689453
2026-05-27 14:04:00+00:00,240.72999572753906
2026-05-27 14:05:00+00:00,241.00999450683594
2026-05-27 14:06:00+00:00,241.05499267578125
2026-05-27 14:07:00+00:00,241.3699951171875
2026-05-27 14:08:00+00:00,241.5500030517578
2026-05-27 14:09:00+00:00,241.84500122070312
2026-05-27 14:10:00+00:00,242.36000061035156
2026-05-27 14:11:00+00:00,242.16000366210938
2026-05-27 14:12:00+00:00,242.2100067138672
2026-05-27 14:13:00+00:00,242.5
2026-05-27 14:14:00+00:00,242.03500366210938
2026-05-27 14:15:00+00:00,241.72999572753906
2026-05-27 14:16:00+00:00,242.32000732421875
2026-05-27 14:17:00+00:00,242.55499267578125
2026-05-27 14:18:00+00:00,242.35000610351562
2026-05-27 14:19:00+00:00,242.5050048828125
2026-05-27 14:20:00+00:00,242.36500549316406
2026-05-27 14:21:00+00:00,242.5
2026-05-27 14:22:00+00:00,242.15499877929688
2026-05-27 14:23:00+00:00,242.02999877929688
2026-05-27 14:24:00+00:00,241.63999938964844
2026-05-27 14:25:00+00:00,241.1999969482422
2026-05-27 14:26:00+00:00,241.32000732421875
2026-05-27 14:28:00+00:00,241.51010131835938
2026-05-27 14:29:00+00:00,241.8800048828125
2026-05-27 14:30:00+00:00,242.2550048828125
2026-05-27 14:31:00+00:00,242.23570251464844
2026-05-27 14:32:00+00:00,242.22000122070312
2026-05-27 14:33:00+00:00,241.6999969482422
2026-05-27 14:34:00+00:00,242.13999938964844
2026-05-27 14:35:00+00:00,242.17999267578125
2026-05-27 14:36:00+00:00,242.38999938964844
2026-05-27 14:37:00+00:00,242.31500244140625
2026-05-27 14:38:00+00:00,242.22500610351562
2026-05-27 14:39:00+00:00,242.10000610351562
2026-05-27 14:40:00+00:00,242.40989685058594
2026-05-27 14:41:00+00:00,242.05999755859375
2026-05-27 14:42:00+00:00,241.89999389648438
2026-05-27 14:43:00+00:00,242.5
2026-05-27 14:44:00+00:00,242.22500610351562
2026-05-27 14:45:00+00:00,242.2100067138672
2026-05-27 14:46:00+00:00,241.89500427246094
