Datetime,Close
2026-05-27 13:30:00+00:00,170.83999633789062
2026-05-27 13:31:00+00:00,170.72999572753906
2026-05-27 13:32:00+00:00,170.6750030517578
2026-05-27 13:33:00+00:00,170.16000366210938
2026-05-27 13:34:00+00:00,170.2100067138672
2026-05-27 13:35:00+00:00,170.74000549316406
2026-05-27 13:36:00+00:00,171.4600067138672
2026-05-27 13:37:00+00:00,171.22000122070312
2026-05-27 13:38:00+00:00,171.10000610351562
2026-05-27 13:39:00+00:00,171.1699981689453
2026-05-27 13:40:00+00:00,171.40750122070312
2026-05-27 13:41:00+00:00,171.76890563964844
2026-05-27 13:42:00+00:00,171.97999572753906
2026-05-27 13:43:00+00:00,172.1239471435547
2026-05-27 13:44:00+00:00,171.8800048828125
2026-05-27 13:45:00+00:00,171.69000244140625
2026-05-27 13:46:00+00:00,171.9149932861328
2026-05-27 13:47:00+00:00,172.13999938964844
2026-05-27 13:48:00+00:00,171.9550018310547
2026-05-27 13:49:00+00:00,172.4149932861328
2026-05-27 13:50:00+00:00,172.41000366210938
2026-05-27 13:51:00+00:00,172.16000366210938
2026-05-27 13:52:00+00:00,172.32000732421875
2026-05-27 13:53:00+00:00,172.27999877929688
2026-05-27 13:54:00+00:00,172.60499572753906
2026-05-27 13:55:00+00:00,172.9801025390625
2026-05-27 13:56:00+00:00,172.83999633789062
2026-05-27 13:57:00+00:00,172.90499877929688
2026-05-27 13:58:00+00:00,172.64500427246094
2026-05-27 13:59:00+00:00,172.47999572753906
2026-05-27 14:00:00+00:00,172.13999938964844
2026-05-27 14:01:00+00:00,172.01499938964844
2026-05-27 14:02:00+00:00,172.1300048828125
2026-05-27 14:03:00+00:00,172.1199951171875
2026-05-27 14:04:00+00:00,171.9499969482422
2026-05-27 14:05:00+00:00,172.36000061035156
2026-05-27 14:06:00+00:00,172.6199951171875
2026-05-27 14:07:00+00:00,172.94000244140625
2026-05-27 14:08:00+00:00,172.875
2026-05-27 14:09:00+00:00,172.57000732421875
2026-05-27 14:10:00+00:00,172.5399932861328
2026-05-27 14:11:00+00:00,172.19500732421875
2026-05-27 14:12:00+00:00,172.17999267578125
2026-05-27 14:13:00+00:00,172.17999267578125
2026-05-27 14:14:00+00:00,171.86000061035156
2026-05-27 14:15:00+00:00,171.4600067138672
2026-05-27 14:16:00+00:00,171.5500030517578
2026-05-27 14:17:00+00:00,171.42250061035156
2026-05-27 14:18:00+00:00,171.84249877929688
2026-05-27 14:19:00+00:00,171.47250366210938
2026-05-27 14:20:00+00:00,171.5449981689453
2026-05-27 14:21:00+00:00,171.3249969482422
2026-05-27 14:22:00+00:00,171.22999572753906
2026-05-27 14:23:00+00:00,171.1199951171875
2026-05-27 14:24:00+00:00,171.27749633789062
2026-05-27 14:25:00+00:00,171.72999572753906
2026-05-27 14:26:00+00:00,172.0
2026-05-27 14:27:00+00:00,172.14999389648438
2026-05-27 14:28:00+00:00,172.3350067138672
2026-05-27 14:29:00+00:00,172.32249450683594
2026-05-27 14:30:00+00:00,172.00999450683594
2026-05-27 14:31:00+00:00,172.1999969482422
2026-05-27 14:32:00+00:00,172.30499267578125
2026-05-27 14:33:00+00:00,172.52999877929688
2026-05-27 14:34:00+00:00,172.58999633789062
2026-05-27 14:35:00+00:00,172.7324981689453
2026-05-27 14:36:00+00:00,172.24000549316406
2026-05-27 14:37:00+00:00,172.31500244140625
2026-05-27 14:38:00+00:00,171.75999450683594
2026-05-27 14:39:00+00:00,171.77499389648438
2026-05-27 14:40:00+00:00,171.88499450683594
2026-05-27 14:41:00+00:00,172.07749938964844
2026-05-27 14:42:00+00:00,172.38499450683594
2026-05-27 14:43:00+00:00,172.4199981689453
2026-05-27 14:44:00+00:00,172.44500732421875
2026-05-27 14:45:00+00:00,172.64999389648438
2026-05-27 14:46:00+00:00,172.52000427246094
2026-05-27 14:47:00+00:00,172.4600067138672
2026-05-27 14:48:00+00:00,172.5
2026-05-27 14:49:00+00:00,172.73500061035156
2026-05-27 14:50:00+00:00,172.71499633789062
2026-05-27 14:51:00+00:00,172.82000732421875
2026-05-27 14:52:00+00:00,172.9499969482422
2026-05-27 14:53:00+00:00,173.07000732421875
2026-05-27 14:54:00+00:00,173.25999450683594
2026-05-27 14:55:00+00:00,173.41000366210938
2026-05-27 14:56:00+00:00,173.4210968017578
2026-05-27 14:57:00+00:00,173.6199951171875
2026-05-27 14:58:00+00:00,173.6199951171875
2026-05-27 14:59:00+00:00,173.47000122070312
2026-05-27 15:00:00+00:00,173.625
2026-05-27 15:01:00+00:00,173.3000030517578
2026-05-27 15:02:00+00:00,173.5500030517578
2026-05-27 15:03:00+00:00,173.5449981689453
2026-05-27 15:04:00+00:00,173.5500030517578
2026-05-27 15:05:00+00:00,173.60000610351562
2026-05-27 15:06:00+00:00,173.59500122070312
2026-05-27 15:07:00+00:00,173.75999450683594
2026-05-27 15:08:00+00:00,173.9499969482422
2026-05-27 15:09:00+00:00,174.0449981689453
2026-05-27 15:10:00+00:00,174.0500030517578
2026-05-27 15:11:00+00:00,174.16000366210938
2026-05-27 15:12:00+00:00,174.2449951171875
2026-05-27 15:13:00+00:00,174.19000244140625
2026-05-27 15:14:00+00:00,174.22999572753906
2026-05-27 15:15:00+00:00,174.19500732421875
2026-05-27 15:16:00+00:00,174.36000061035156
2026-05-27 15:17:00+00:00,174.74989318847656
2026-05-27 15:18:00+00:00,174.6750030517578
2026-05-27 15:19:00+00:00,174.4600067138672
2026-05-27 15:20:00+00:00,174.7899932861328
2026-05-27 15:21:00+00:00,174.82000732421875
2026-05-27 15:22:00+00:00,174.61500549316406
2026-05-27 15:23:00+00:00,174.6199951171875
2026-05-27 15:24:00+00:00,174.50999450683594
2026-05-27 15:25:00+00:00,174.5399932861328
2026-05-27 15:26:00+00:00,174.4499969482422
2026-05-27 15:27:00+00:00,174.3300018310547
2026-05-27 15:28:00+00:00,174.2100067138672
2026-05-27 15:29:00+00:00,174.32000732421875
2026-05-27 15:30:00+00:00,174.39999389648438
2026-05-27 15:31:00+00:00,174.41000366210938
2026-05-27 15:32:00+00:00,174.2949981689453
2026-05-27 15:33:00+00:00,174.32000732421875
2026-05-27 15:34:00+00:00,174.31500244140625
2026-05-27 15:35:00+00:00,174.39500427246094
