gate,trade_count,total_pnl,avg_pnl,median_pnl,avg_return_pct,median_return_pct,win_rate_pct,hit_target_count,hit_stop_count,exit_eod_count,worst_trade,best_trade,worst_day,best_day
no_gate,41,742.6812726661889,18.114177382102167,26.437699489620048,0.9057088691051084,1.3218849744810024,80.48780487804879,33,0,8,-66.02395217944301,53.333281528803234,-26.38395232641111,434.93404071973305
session_open_gate,41,742.6812726661889,18.114177382102167,26.437699489620048,0.9057088691051084,1.3218849744810024,80.48780487804879,33,0,8,-66.02395217944301,53.333281528803234,-26.38395232641111,434.93404071973305
rolling_live_gate,41,742.6812726661889,18.114177382102167,26.437699489620048,0.9057088691051084,1.3218849744810024,80.48780487804879,33,0,8,-66.02395217944301,53.333281528803234,-26.38395232641111,434.93404071973305
